UMLClass,UMLEntity,UMLDescription,ConceptName,ConceptPreferredName,Classification,ConceptCode,ConceptDefinition,ConceptDefinitionSource,ModifiedDate,HumanVerified
GenomicSegment,locationOfIntegration,Location of integration of the genomic segment in the genome of the animal model.,Location,Location,PropertyQualifier1,C25341,"A position, site, or point in space where something can be found.",NCI,,1
GenomicSegment,segmentSize,Size of the genomic segment used to generate the animal model.,Size,Size,Property,C25681,The physical magnitude of something.,NCI,,1
GenomicSegment,segmentSize,Size of the genomic segment used to generate the animal model.,Genomic Segment,Genomic Segment,PropertyQualifier1,C41097,Genomic segment extracted from a library e.g. BAC or YAC library to be used in the genetic manipulation of the animal model.,NCI,,1
GenotypeSummary,genotype,Description of the genetic changes made deliberately in order to generate the animal model,Genotype Summary,Genotype Summary,Property,C41098,Listing of the genetic changes made deliberately in order to generate the animal model.,NCI,,1
GenotypeSummary,genotype,Description of the genetic changes made deliberately in order to generate the animal model,Description,Description,PropertyQualifier1,C25365,A statement or an account describing something.,NCI,,1
GenotypeSummary,GenotypeSummary,Listing of the genetic changes made deliberately in order to generate the animal model.,Genotype Summary,Genotype Summary,ObjectClass,C41098,Listing of the genetic changes made deliberately in order to generate the animal model.,NCI,,1
GenotypeSummary,genotypeSummaryId,,Identifier,Identifier,Property,C25364,"One or more characters used to identify, name, or characterize the nature, properties, or contents of a thing.",NCI,,1
GenotypeSummary,summary,Listing of the genetic changes made deliberately in order to generate the animal model.,Genotype Summary,Genotype Summary,Property,C41098,Listing of the genetic changes made deliberately in order to generate the animal model.,NCI,,1
GenotypeSummary,summary,Listing of the genetic changes made deliberately in order to generate the animal model.,Precis,Summary,PropertyQualifier1,C42581,"A shortened version of a speech or written text, containing only the main points.",NCI,,1
Histopathology,ageOfOnset,Age of animal at onset of neoplastic lesion.,Age,Age,Property,C25150,How long something has existed; elapsed time since birth.,NCI,,1
Histopathology,ageOfOnset,Age of animal at onset of neoplastic lesion.,Onset,Onset,PropertyQualifier1,C25279,"The start, beginning, or early stages.",NCI,,1
Histopathology,comments,,Comment,Comment,Property,C25393,A written explanation or criticism or illustration that is added to a book or other textual material.,NCI,,1
Histopathology,comparativeData,Cancer-related information from other species,Data,Data,Property,C25474,"A collection or single item of factual information, derived from measurement or research, from which conclusions may be drawn.",NCI,,1
Histopathology,comparativeData,Cancer-related information from other species,Comparative Pathology,Comparative Pathology,PropertyQualifier1,C20631,Biological field of study concerned with the analysis of similarities and differences in specific characteristics between different diseases.,NCI,,1
Histopathology,grossDescription,Description of the gross pathology,Description,Description,Property,C25365,A statement or an account describing something.,NCI,,1
Histopathology,grossDescription,Description of the gross pathology,Gross,Gross,PropertyQualifier1,C43566,Visible to the naked eye.,NCI,,1
Histopathology,Histopathology,An object representing anatomical changes in a diseased tissue sample associated with an expression experiment; captures the relationship between organ and disease.,Pathology,Pathology,ObjectClass,C18189,"The medical science, and specialty practice, concerned with all aspects of disease, but with special reference to the essential nature, causes, and development of abnormal conditions, as well as the structural and functional changes that result from the disease processes. Informally used to mean the result of such an examination.",NCI,,1
Histopathology,histopathologyId,,Identifier,Identifier,Property,C25364,"One or more characters used to identify, name, or characterize the nature, properties, or contents of a thing.",NCI,,1
Histopathology,microscopicDescription,Description of the pathology found by microscopic examination,Description,Description,Property,C25365,A statement or an account describing something.,NCI,,1
Histopathology,microscopicDescription,Description of the pathology found by microscopic examination,Histopathology,Histopathology,PropertyQualifier1,C18189,"The medical science, and specialty practice, concerned with all aspects of disease, but with special reference to the essential nature, causes, and development of abnormal conditions, as well as the structural and functional changes that result from the disease processes. Informally used to mean the result of such an examination.",NCI,,1
Histopathology,microscopicDescription,Description of the pathology found by microscopic examination,Microscopic,Microscopic,PropertyQualifier2,C25252,Too small to be seen except under a microscope.,NCI,,1
Histopathology,relationalOperation,,Relational Operator,Relational Operator,Property,C48354,"A boolean operator used to specify a greater-than, less-than, or equal-to relationship.",NCI,,1
Histopathology,survivalInfo,Age when animal succumbs to disease or needs to be sacrificed because of tumor burden,Age,Age,Property,C25150,How long something has existed; elapsed time since birth.,NCI,,1
Histopathology,survivalInfo,Age when animal succumbs to disease or needs to be sacrificed because of tumor burden,Death,Death,PropertyQualifier1,C26554,The absence of life or state of being dead.,NCI,,1
Histopathology,tumorIncidenceRate,Tumor incidence rate in the animal model (percentage diseased animals to healthy animals),Rate,Rate,Property,C25636,"A measurement of degree, speed, or frequency relative to time.",NCI,,1
Histopathology,tumorIncidenceRate,Tumor incidence rate in the animal model (percentage diseased animals to healthy animals),Incidence,Incidence,PropertyQualifier1,C16726,The relative frequency of occurrence of something.,NCI,,1
Histopathology,tumorIncidenceRate,Tumor incidence rate in the animal model (percentage diseased animals to healthy animals),Neoplasm,Neoplasm,PropertyQualifier2,C3262,"An abnormal tissue growth resulted from uncontrolled cell proliferation.  Benign neoplastic cells resemble normal cells without exhibiting significant cytologic atypia, while malignant ones exhibit overt signs such as dysplastic features, atypical mitotic figures, necrosis, nuclear pleomorphism, and anaplasia.  Representative examples of benign neoplasms include papillomas, cystadenomas, and lipomas; malignant neoplasms include carcinomas, sarcomas, lymphomas, and leukemias. -- 2004",NCI,,1
Histopathology,volumeOfTumor,The average volume of a tumor in a specific organ of a specific mouse strain.,Neoplasm,Neoplasm,Property,C3262,"An abnormal tissue growth resulted from uncontrolled cell proliferation.  Benign neoplastic cells resemble normal cells without exhibiting significant cytologic atypia, while malignant ones exhibit overt signs such as dysplastic features, atypical mitotic figures, necrosis, nuclear pleomorphism, and anaplasia.  Representative examples of benign neoplasms include papillomas, cystadenomas, and lipomas; malignant neoplasms include carcinomas, sarcomas, lymphomas, and leukemias. -- 2004",NCI,,1
Histopathology,volumeOfTumor,The average volume of a tumor in a specific organ of a specific mouse strain.,Volume,Volume,PropertyQualifier1,C25335,The amount of three dimensional space occupied by an object or the capacity of a space or container.,NCI,,1
Histopathology,volumeOfTumor,The average volume of a tumor in a specific organ of a specific mouse strain.,Average,Average,PropertyQualifier2,C37917,A statistical calculation describing the central tendency of a set of numbers; used to interpret quantitative data.,NCI,,1
Histopathology,weightOfTumor,The average weight of a tumor in a specific organ of a specific mouse strain,Neoplasm,Neoplasm,Property,C3262,"An abnormal tissue growth resulted from uncontrolled cell proliferation.  Benign neoplastic cells resemble normal cells without exhibiting significant cytologic atypia, while malignant ones exhibit overt signs such as dysplastic features, atypical mitotic figures, necrosis, nuclear pleomorphism, and anaplasia.  Representative examples of benign neoplasms include papillomas, cystadenomas, and lipomas; malignant neoplasms include carcinomas, sarcomas, lymphomas, and leukemias. -- 2004",NCI,,1
Histopathology,weightOfTumor,The average weight of a tumor in a specific organ of a specific mouse strain,Weight,Weight,PropertyQualifier1,C25208,The vertical force exerted by a mass as a result of gravity.,NCI,,1
Histopathology,weightOfTumor,The average weight of a tumor in a specific organ of a specific mouse strain,Average,Average,PropertyQualifier2,C37917,A statistical calculation describing the central tendency of a set of numbers; used to interpret quantitative data.,NCI,,1
Image,description,Description of the image,Description,Description,Property,C25365,A statement or an account describing something.,NCI,,1
Image,fileServerLocation,Location of the image file on the central image server.,Location,Location,Property,C25341,"A position, site, or point in space where something can be found.",NCI,,1
Image,fileServerLocation,Location of the image file on the central image server.,Server,Server,PropertyQualifier1,C48297,A computer which provides some service for other computers connected to it via a network. (Free On-line Dictionary of Computing),NCI,,1
Image,fileServerLocation,Location of the image file on the central image server.,File,File,PropertyQualifier2,C42883,A set of related records (either written or electronic) kept together.,NCI,,1
Image,Image,"Images related to the animal model e.g. histology images, blots, and graphics.",Image,Image,ObjectClass,C48179,Any record of an imaging event whether physical or electronic.,NCI,,1
Image,imageId,,Identifier,Identifier,Property,C25364,"One or more characters used to identify, name, or characterize the nature, properties, or contents of a thing.",NCI,,1
Image,staining,Method of staining used,Staining Method,Staining Method,Property,C23010,"Any of the various methods that use a dye, reagent, or other material for producing coloration in tissues or microorganisms for microscopic examination.",NCI,,1
Image,stainingUnctrlVocab,Method of staining used.  This stores uncontrolled vocabulary entered directly from the user in the GUI.,Staining Method,Staining Method,Property,C23010,"Any of the various methods that use a dye, reagent, or other material for producing coloration in tissues or microorganisms for microscopic examination.",NCI,,1
Image,stainingUnctrlVocab,Method of staining used.  This stores uncontrolled vocabulary entered directly from the user in the GUI.,Text,Text,PropertyQualifier1,C25704,The words of something written.,NCI,,1
Image,stainingUnctrlVocab,Method of staining used.  This stores uncontrolled vocabulary entered directly from the user in the GUI.,Uncontrolled,Uncontrolled,PropertyQualifier2,C48932,"Not controlled, regulated, or constrained.",NCI,,1
Image,title,Name or title of the image,Document_Title,Title,Property,C42774,"A general or descriptive designator for an object, work of art, or literary composition.",NCI,,1
InducedMutation,description,Description of the induced mutation,Description,Description,Property,C25365,A statement or an account describing something.,NCI,,1
InducedMutation,geneId,Identifier of a gene following a nomenclature or referring to a standardized collection or database.,Gene_Identifier,Gene Identifier,Property,C48664,"A unique gene name within a specific repository, database, or collection.",NCI,,1
InducedMutation,InducedMutation,"Induced mutations are defined as mutations triggered by radiation, chemicals or other means. Progeny of the treated animal inherits the mutation.",Induced Mutation,Induced Mutation,ObjectClass,C40987,"A mutation triggered by outside influences (e.g., radiation, chemicals or other means) as opposed to those created by the inherent infidelity of DNA polymerase.",NCI,,1
InducedMutation,InducedMutation,"Induced mutations are defined as mutations triggered by radiation, chemicals or other means. Progeny of the treated animal inherits the mutation.",Inherited,Inherited,ObjectClassQualifier1,C28018,Transmitted through genes from parents to offspring. (genome.gov),NCI,,1
InvivoResult,evaluationDay,The day the anti-tumor test results are evaluated,Day,Day,Property,C25301,The time for Earth to make a complete rotation on its axis; ordinarily divided into twenty-four hours.  This also refers to a specific day.,NCI,,1
InvivoResult,evaluationDay,The day the anti-tumor test results are evaluated,Evaluation,Evaluation,PropertyQualifier1,C25214,"Systematic, objective appraisal of the significance, effectiveness, and impact of activities or condition according to specified objectives and criteria.",NCI,,1
InvivoResult,evaluationDay,The day the anti-tumor test results are evaluated,Elapse,Elapse,PropertyQualifier2,C48665,To pass by; having passed by.,NCI,,1
InvivoResult,InvivoResult,An Invivo Result captures the results of anti-tumor drug screening.,"Bioassay, in vivo","Bioassay, in vivo",ObjectClass,C18641,The appraisal of the biological properties or activities of a substance by testing its effect on an organism.,NCI,,1
InvivoResult,InvivoResult,An Invivo Result captures the results of anti-tumor drug screening.,Outcome,Outcome,ObjectClassQualifier1,C20200,A phenomenon that follows and is caused by some previous phenomenon.,NCI,,1
InvivoResult,InvivoResult,An Invivo Result captures the results of anti-tumor drug screening.,Experimental,Experimental,ObjectClassQualifier2,C28296,Being studied; investigational; derived by experimentation.,NCI,,1
InvivoResult,invivoResultId,,Identifier,Identifier,Property,C25364,"One or more characters used to identify, name, or characterize the nature, properties, or contents of a thing.",NCI,,1
InvivoResult,percentTreatedControl,It is the test evaluation divided by the control evaluation to yield percent evaluation used to determine the activity of the test.,Treatment_Effectiveness,Treatment Effectiveness,Property,C39546,"The measure of the ability of an intervention to produce the desired beneficial clinical effect in average conditions of application, usually determined in non-randomized outcome studies. Treatment effectiveness could be affected by lack of efficacy and/or patient compliance.",NCI,,1
InvivoResult,percentTreatedControl,It is the test evaluation divided by the control evaluation to yield percent evaluation used to determine the activity of the test.,Percentage,Percentage,PropertyQualifier1,C25613,A fraction or ratio with 100 understood as the denominator.,NCI,,1
InvivoResult,toxicityEvalDay,The day that will serve as a toxicity evaluation point for the compound under test.,Day,Day,Property,C25301,The time for Earth to make a complete rotation on its axis; ordinarily divided into twenty-four hours.  This also refers to a specific day.,NCI,,1
InvivoResult,toxicityEvalDay,The day that will serve as a toxicity evaluation point for the compound under test.,Evaluation,Evaluation,PropertyQualifier1,C25214,"Systematic, objective appraisal of the significance, effectiveness, and impact of activities or condition according to specified objectives and criteria.",NCI,,1
InvivoResult,toxicityEvalDay,The day that will serve as a toxicity evaluation point for the compound under test.,Toxicity Test,Toxicity Test,PropertyQualifier2,C17755,Controlled laboratory tests to determine the toxicity of a chemical to an organism in terms of specific chemical concentrations. (On-line Medical Dictionary),NCI,,1
InvivoResult,toxicitySurvivors,Special code identifying the survival and sample reates for a given test,Survivor,Survivor,Property,C17659,Survivor; one who lives through affliction.,NCI,,1
InvivoResult,toxicitySurvivors,Special code identifying the survival and sample reates for a given test,Toxicity Test,Toxicity Test,PropertyQualifier1,C17755,Controlled laboratory tests to determine the toxicity of a chemical to an organism in terms of specific chemical concentrations. (On-line Medical Dictionary),NCI,,1
Log,Log,,Log,Log,ObjectClass,C45279,A written record of events.,NCI,,1
Log,logId,,Identifier,Identifier,Property,C25364,"One or more characters used to identify, name, or characterize the nature, properties, or contents of a thing.",NCI,,1
Log,notes,,Note,Note,Property,C42619,A brief written record.,NCI,,1
Log,subsystem,,Subsystem,Subsystem,Property,C48692,A system that is part of some larger system.,NCI,,1
Log,timestamp,,Date and Time,Date and Time,Property,C37939,An expression of both date and time that an event has happened or will happened.,NCI,,1
Log,type,,Type,Type,Property,C25284,Something distinguishable as an identifiable class based on common qualities. ,NCI,1,1
MicroArrayData,experimentId,,Identifier,Identifier,Property,C25364,"One or more characters used to identify, name, or characterize the nature, properties, or contents of a thing.",NCI,,1
MicroArrayData,experimentId,,Experiment,Experiment,PropertyQualifier1,C42790,"A set of actions and observations, performed to verify or falsify a hypothesis or research a causal relationship between phenomena.",NCI,,1
MicroArrayData,experimentName,Title of the microarray experiment.,Name,Name,Property,C42614,The words or language units by which a thing is known.,NCI,,1
MicroArrayData,experimentName,Title of the microarray experiment.,Experiment,Experiment,PropertyQualifier1,C42790,"A set of actions and observations, performed to verify or falsify a hypothesis or research a causal relationship between phenomena.",NCI,,1
MicroArrayData,MicroArrayData,Data of microarray experiments generated from the animal model.,Data,Data,ObjectClass,C25474,"A collection or single item of factual information, derived from measurement or research, from which conclusions may be drawn.",NCI,,1
MicroArrayData,MicroArrayData,Data of microarray experiments generated from the animal model.,Microarray,Microarray,ObjectClassQualifier1,C44282,"A microarray is a piece of glass or plastic on which different samples have been affixed at separate locations in an ordered manner thus forming a microscopic array.  The samples are usually DNA fragments but may also be antibodies, other proteins, or tissues.",NCI,,1
MicroArrayData,microArrayDataId,,Identifier,Identifier,Property,C25364,"One or more characters used to identify, name, or characterize the nature, properties, or contents of a thing.",NCI,,1
MicroArrayData,otherLocationURL,Unique Resource Locator (Internet) where microarray data can be retrieved from.,Uniform Resource Locator,Uniform Resource Locator,Property,C42743,A Uniform Resource Locator is an Internet address which tells a browser where to find an Internet resource. (from http://www.computeruser.com),NCI,,1
MicroArrayData,otherLocationURL,Unique Resource Locator (Internet) where microarray data can be retrieved from.,Location,Location,PropertyQualifier1,C25341,"A position, site, or point in space where something can be found.",NCI,,1
MicroArrayData,otherLocationURL,Unique Resource Locator (Internet) where microarray data can be retrieved from.,Other,Other,PropertyQualifier2,C17649,Different than the one(s) previously specified or mentioned.,NCI,,1
ModelSection,ModelSection,no definition; supposed to specify a specific part of the caMOD application,Cancer_Models_Database,Cancer Models Database,ObjectClass,C43619,The cancer Models Database (caMOD) allows researchers to retrieve and submit animal models of cancer.  caMOD currently supports the Mouse Models of Human Cancer Consortium (MMHCC).,NCI,,1
ModelSection,ModelSection,no definition; supposed to specify a specific part of the caMOD application,Computer Application,Computer Application,ObjectClassQualifier1,C42608,A program that gives a computer instructions that provide the user with tools to accomplish a task.,NCI,,1
ModelSection,ModelSection,no definition; supposed to specify a specific part of the caMOD application,Part,Part,ObjectClassQualifier2,C45313,One of the portions into which something is regarded as divided and which together constitute a whole.,NCI,,1
ModelSection,modelSectionId,,Identifier,Identifier,Property,C25364,"One or more characters used to identify, name, or characterize the nature, properties, or contents of a thing.",NCI,,1
ModelSection,name,"no definition, supposed to specify a specific page in a specific part of the caMOD application",Name,Name,Property,C42614,The words or language units by which a thing is known.,NCI,,1
ModelSection,name,"no definition, supposed to specify a specific page in a specific part of the caMOD application",Computer Application,Computer Application,PropertyQualifier1,C42608,A program that gives a computer instructions that provide the user with tools to accomplish a task.,NCI,,1
ModelSection,name,"no definition, supposed to specify a specific page in a specific part of the caMOD application",Part,Part,PropertyQualifier2,C45313,One of the portions into which something is regarded as divided and which together constitute a whole.,NCI,,1
ModificationType,id,,Identifier,Identifier,Property,C25364,"One or more characters used to identify, name, or characterize the nature, properties, or contents of a thing.",NCI,,1
ModificationType,ModificationType,The name of the modification.,Targeted Mutation,Targeted Mutation,ObjectClass,C48668,A mutation created in a gene at a specific location.,NCI,,1
ModificationType,ModificationType,The name of the modification.,Type,Type,ObjectClassQualifier1,C25284,Something distinguishable as an identifiable class based on common qualities. ,NCI,,1
ModificationType,name,The name of the modification.,Name,Name,Property,C42614,The words or language units by which a thing is known.,NCI,,1
MutationIdentifier,MutationIdentifier,Indentifier of a mutation in a collection or database.,Identifier,Identifier,ObjectClass,C25364,"One or more characters used to identify, name, or characterize the nature, properties, or contents of a thing.",NCI,,1
MutationIdentifier,MutationIdentifier,Indentifier of a mutation in a collection or database.,Database,Database,ObjectClassQualifier1,C15426,"A database is an information set with a regular structure.  Although it can be applied to any set of information the term was invented to refer to computerised data, and is used almost exclusively in computing. (from Wikipedia)",NCI,,1
MutationIdentifier,MutationIdentifier,Indentifier of a mutation in a collection or database.,Mutation,Mutation,ObjectClassQualifier2,C16885,A permanent change in the genetic material.,NCI,,1
MutationIdentifier,mutationIdentifierId,,Identifier,Identifier,Property,C25364,"One or more characters used to identify, name, or characterize the nature, properties, or contents of a thing.",NCI,,1
MutationIdentifier,numberMGI,"Unique identifier of a gene, mutation or allele in the Mouse Genome Informatics system at the Jackson Laboratory.",Identifier,Identifier,Property,C25364,"One or more characters used to identify, name, or characterize the nature, properties, or contents of a thing.",NCI,,1
MutationIdentifier,numberMGI,"Unique identifier of a gene, mutation or allele in the Mouse Genome Informatics system at the Jackson Laboratory.",Mouse Genome Informatics,Mouse Genome Informatics,PropertyQualifier1,C48299,"A resource of the Jackson lab, provides integrated access to data on the genetics, genomics, and biology of the laboratory mouse.",NCI,,1
Nomenclature,name,,Name,Name,Property,C42614,The words or language units by which a thing is known.,NCI,,1
Nomenclature,Nomenclature,Official nomenclature name for mouse and rat models.,Name,Name,ObjectClass,C42614,The words or language units by which a thing is known.,NCI,,1
Nomenclature,Nomenclature,Official nomenclature name for mouse and rat models.,Animal_Model,Animal Model,ObjectClassQualifier1,C16504,Animal disease whose pathologic mechanisms are sufficiently similar to those of a human disease for the animal disease to serve as a model.,NCI,,1
Nomenclature,nomenclatureId,,Identifier,Identifier,Property,C25364,"One or more characters used to identify, name, or characterize the nature, properties, or contents of a thing.",NCI,,1
Organ,conceptCode,,NCI Concept Code,NCI Concept Code,Property,C43516,A concept unique identifier within the NCI Enterprise Vocabulary Service's NCI Thesaurus.,NCI,,1
Organ,name,,Name,Name,Property,C42614,The words or language units by which a thing is known.,NCI,,1
Organ,Organ,"A representation of an organ whose name occurs in a controlled vocabulary; provides access to any Histopathology objects for the organ, and, because it is ""ontolog-able,"" provides access to its ancestral and descendant terms in the vocabulary.",Organ,Organ,ObjectClass,C13018,"A unique macroscopic (gross) anatomic structure that performs specific functions.  It is composed of various tissues.  An organ is part of an anatomic system or a body region.  Representative examples include the heart, lung, liver, spleen, and uterus.",NCI,,1
Organ,organId,,Identifier,Identifier,Property,C25364,"One or more characters used to identify, name, or characterize the nature, properties, or contents of a thing.",NCI,,1
Organization,name,no definition,Name,Name,Property,C42614,The words or language units by which a thing is known.,NCI,,1
Organization,Organization,no definition,Professional Organization or Group,Professional Organization or Group,ObjectClass,C19711,A formal group of people with one or more shared goals.,NCI,,1
Party,Party,no definition,Party,Party,ObjectClass,C41107,An informal term specifying an organization or person.,NCI,,1
Party,partyId,,Identifier,Identifier,Property,C25364,"One or more characters used to identify, name, or characterize the nature, properties, or contents of a thing.",NCI,,1
Person,firstName,no definition,First Name,First Name,Property,C40974,A word or group of words indicating a person's first (personal or given) name; the name that precedes the surname.,NCI,,1
Person,isPrincipalInvestigator,Flag indicating if person is a principal investigator,Flag,Flag,Property,C43578,"An indicator that can be set or unset in order to signal whether a particular condition is true. The indicator usually takes the form of a single binary digit, or bit (either 0 or 1). (from Dictionary of Computers)",NCI,,1
Person,isPrincipalInvestigator,Flag indicating if person is a principal investigator,Principal_Investigator,Principal Investigator,PropertyQualifier1,C19924,The person who is responsible for a specific research project or environment.,NCI,,1
Person,lastName,no definition,Last Name,Last Name,Property,C40975,A word or group of words indicating a person's last (family) name.,NCI,,1
Person,middleName,no definition,Name,Name,Property,C25191,A word or group of words indicating the identity of a person usually consisting of a first (personal) name and a last (family) name with an optional middle name.  In some cultural traditions the family name comes first.,NCI,,1
Person,middleName,no definition,Middle,Middle,PropertyQualifier1,C25569,An intermediate part or section; an area that is approximately central within some larger region.,NCI,,1
Person,Person,no definition,Person,Person,ObjectClass,C25190,A human being.,NCI,,1
Person,username,,Login Name,Login Name,Property,C42694,The account name used by a person to access a computer system.,NCI,,1
Phenotype,breedingNotes,Annotations related to breeding and other issues of animal husbandry.,Description,Description,Property,C25365,A statement or an account describing something.,NCI,,1
Phenotype,breedingNotes,Annotations related to breeding and other issues of animal husbandry.,Abnormality,Abnormality,PropertyQualifier1,C9440,A condition that differs from the usual physical or mental state.,NCI,,1
Phenotype,breedingNotes,Annotations related to breeding and other issues of animal husbandry.,Reproduction,Reproduction,PropertyQualifier2,C17087,The generation of offspring by living organisms.,NCI,,1
Phenotype,description,,Description,Description,Property,C25365,A statement or an account describing something.,NCI,,1
Phenotype,Phenotype,"Phenotype displayed by the animal model such as neoplastic lesions, other diseases, behavioral problem.",Phenotype,Phenotype,ObjectClass,C16977,The assemblage of traits or outward appearance of an individual. It is the product of interactions between genes and between genes and the environment.,NCI,,1
Phenotype,Phenotype,"Phenotype displayed by the animal model such as neoplastic lesions, other diseases, behavioral problem.",Animal_Cancer_Model,Animal Cancer Model,ObjectClassQualifier1,C41162,An animal model which develops cancer or can be used to generate a model that develops cancer.,NCI,,1
Phenotype,phenotypeId,,Identifier,Identifier,Property,C25364,"One or more characters used to identify, name, or characterize the nature, properties, or contents of a thing.",NCI,,1
Publication,authors,Authors of the publication.,Author,Author,Property,C42781,"The writer of a book, article, or other text.",NCI,,1
Publication,authors,Authors of the publication.,List,List,PropertyQualifier1,C43432,"A series of names, words, or other items written, printed, or imagined one after the other. (Bartleby.com)",NCI,,1
Publication,endPage,Page number on which the article ended.,Page,Page,Property,C42783,One side of one leaf (of a book or magazine or newspaper or letter etc.) or the written or pictorial matter it contains.,NCI,,1
Publication,endPage,Page number on which the article ended.,End,End,PropertyQualifier1,C25496,"The point or place at which something terminates in time, space, or extent.",NCI,,1
Publication,firstTimeReported,Marks the publication in which a particular animal strain / animal model was reported for the very first time.,Time,Time,Property,C25207,"Time is the continuum of experience in which events pass from the future through the present to the past.  It may also refer to a specific point in this continuum or to the interval separating two points.  It is generally measured in minutes, days, months, or years.",NCI,,1
Publication,firstTimeReported,Marks the publication in which a particular animal strain / animal model was reported for the very first time.,Report,Report,PropertyQualifier1,C25375,A short account.,NCI,,1
Publication,firstTimeReported,Marks the publication in which a particular animal strain / animal model was reported for the very first time.,First,First,PropertyQualifier2,C25509,Preceding all others in time or space or degree.,NCI,,1
Publication,journal,Name of the journal the article was published in.,Name,Name,Property,C42614,The words or language units by which a thing is known.,NCI,,1
Publication,journal,Name of the journal the article was published in.,Journal,Journal,PropertyQualifier1,C40976,A periodical dedicated to a particular subject.,NCI,,1
Publication,pmid,PubMed Identification number.,Identifier,Identifier,Property,C25364,"One or more characters used to identify, name, or characterize the nature, properties, or contents of a thing.",NCI,,1
Publication,pmid,PubMed Identification number.,PubMed,PubMed,PropertyQualifier1,C42881,PubMed is a web application from the National Library of Medicine (NLM).  It provides a single query interface to over 15 million citations for biomedical articles back to the 1950's. These citations are from MEDLINE and additional life science journals. PubMed includes links to many sites providing full text articles and other related resources.,NCI,,1
Publication,Publication,Publications describing the animal model itself or experiments in which the animal model was used.,Scientific Publication,Scientific Publication,ObjectClass,C19026,A class of publication in which original scientific work is described.,NCI,,1
Publication,publicationId,,Identifier,Identifier,Property,C25364,"One or more characters used to identify, name, or characterize the nature, properties, or contents of a thing.",NCI,,1
Publication,startPage,Page number on which the article started.,Page,Page,Property,C42783,One side of one leaf (of a book or magazine or newspaper or letter etc.) or the written or pictorial matter it contains.,NCI,,1
Publication,startPage,Page number on which the article started.,Begin,Begin,PropertyQualifier1,C25431,"Have a beginning, in a temporal, spatial, or evaluative sense; the point in space or time where something begins.",NCI,,1
Publication,title,Title of the publication.,Title,Title,Property,C42774,"A general or descriptive designator for an object, work of art, or literary composition.",NCI,,1
Publication,volume,Volume of the journal the article was published in.,Publication Volume,Publication Volume,Property,C43320,A publication that is one of a set of several similar publications.,NCI,,1
Publication,volume,Volume of the journal the article was published in.,Journal,Journal,PropertyQualifier1,C40976,A periodical dedicated to a particular subject.,NCI,,1
Publication,year,,Year,Year,Property,C29848,"The period of time that it takes for Earth to make a complete revolution around the sun, approximately 365 days; a specific one year period.",NCI,,1
PublicationStatus,name,,Name,Name,Property,C42614,The words or language units by which a thing is known.,NCI,,1
PublicationStatus,PublicationStatus,"Status of the publication e.g. published, submitted.",Status,Status,ObjectClass,C25688,A condition or state at a particular time.,NCI,,1
PublicationStatus,PublicationStatus,"Status of the publication e.g. published, submitted.",Publication_Activity,Publication,ObjectClassQualifier1,C48669,The act of issuing printed materials.,NCI,,1
PublicationStatus,publicationStatusId,,Identifier,Identifier,Property,C25364,"One or more characters used to identify, name, or characterize the nature, properties, or contents of a thing.",NCI,,1
RegulatoryElement,name,,Name,Name,Property,C42614,The words or language units by which a thing is known.,NCI,,1
RegulatoryElement,RegulatoryElement,A regulatory element controls the expression of a gene and/or and engineered gene.,Regulatory Element,Regulatory Element,ObjectClass,C13734,Any DNA sequence involved in the regulation of genetic processes such as transcription and replication.,NCI,,1
RegulatoryElement,regulatoryElementId,,Identifier,Identifier,Property,C25364,"One or more characters used to identify, name, or characterize the nature, properties, or contents of a thing.",NCI,,1
RegulatoryElementType,name,Name of the regulatory element.,Name,Name,Property,C42614,The words or language units by which a thing is known.,NCI,,1
RegulatoryElementType,RegulatoryElementType,"Type of the regulatory element e.g. promoter, polyA signal.",Regulatory Element,Regulatory Element,ObjectClass,C13734,Any DNA sequence involved in the regulation of genetic processes such as transcription and replication.,NCI,,1
RegulatoryElementType,RegulatoryElementType,"Type of the regulatory element e.g. promoter, polyA signal.",Type,Type,ObjectClassQUalifier1,C25284,Something distinguishable as an identifiable class based on common qualities. ,NCI,,1
RegulatoryElementType,regulatoryElementTypeId,,Identifier,Identifier,Property,C25364,"One or more characters used to identify, name, or characterize the nature, properties, or contents of a thing.",NCI,,1
RepositoryInfo,inTheRepository,,Flag,Flag,Property,C43578,"An indicator that can be set or unset in order to signal whether a particular condition is true. The indicator usually takes the form of a single binary digit, or bit (either 0 or 1). (from Dictionary of Computers)",NCI,,1
RepositoryInfo,inTheRepository,,Available,Available,PropertyQualifier1,C25429,Obtainable or accessible and ready for use or service.,NCI,,1
RepositoryInfo,inTheRepository,,Repository,Repository,PropertyQualifier2,C16143,A facility where things can be deposited for storage or safekeeping.,NCI,,1
RepositoryInfo,inTheRepository,,Mouse,Mouse,PropertyQualifier3,C14238,Any of numerous species of small rodents belonging to the genus Mus and various related genera of the family Muridae.,NCI,,1
RepositoryInfo,RepositoryInfo,Some animal models are distributed by the MMHCC mouse repository. Object contains information about the availability of a particular model from the repository. A submitter of data to the cancer models database can also indicate if their model should be submitted to the repository.,Repository Info,Repository Info,ObjectClass,C41119,An object that contains information about the availability of a particular model from the repository. A submitter of data to the cancer models database can also indicate if their model should be submitted to the repository.,NCI,,1
