UMLClass,UMLEntity,UMLDescription,ConceptName,ConceptPreferredName,Classification,ConceptCode,ConceptDefinition,ConceptDefinitionSource,ModifiedDate,HumanVerified
Nomenclature,nomenclatureId,The object identifier.,Identified,Identified,Property,C25737,Having an identity known or established.,NCI,,0
Nomenclature,nomenclatureId,The object identifier.,Identifier,Identifier,Property,C25364,"One or more characters used to identify, name, or characterize the nature, properties, or contents of a thing.",NCI,,0
Nomenclature,nomenclatureId,The object identifier.,Idaho,Idaho,Property,C43499,A state in the northern Rocky Mountains of western United States. Its capital is Boise.,NCI,,0
Nomenclature,name,Official nomenclature name for mouse and rat models. ,Name,Name,Property,C25191,A word or group of words indicating the identity of a person usually consisting of a first (personal) name and a last (family) name with an optional middle name.  In some cultural traditions the family name comes first.,NCI,,0
Nomenclature,name,Official nomenclature name for mouse and rat models. ,Name_Generic_Concept,Name,Property,C42614,The words or language units by which a thing is known.,NCI,,0
Nomenclature,name,Official nomenclature name for mouse and rat models. ,Name,Name,Property,C25191,A word or group of words indicating the identity of a person usually consisting of a first (personal) name and a last (family) name with an optional middle name.  In some cultural traditions the family name comes first.,NCI,,0
Nomenclature,name,Official nomenclature name for mouse and rat models. ,Name_Generic_Concept,Name,Property,C42614,The words or language units by which a thing is known.,NCI,,0
Nomenclature,name,Official nomenclature name for mouse and rat models. ,Carney_Complex,Carney Syndrome,Property,C4705,,,,0
MicroArrayData,MicroArrayData,Data of microarray experiments generated from the animal model.,Micro_Array_Data,Micro Array Data,ObjectClass,C41102,Data of microarray experiments generated from the animal model.,NCI,,0
MicroArrayData,microArrayDataId,The object identifier.,Identified,Identified,Property,C25737,Having an identity known or established.,NCI,,0
MicroArrayData,microArrayDataId,The object identifier.,Identifier,Identifier,Property,C25364,"One or more characters used to identify, name, or characterize the nature, properties, or contents of a thing.",NCI,,0
MicroArrayData,microArrayDataId,The object identifier.,Idaho,Idaho,Property,C43499,A state in the northern Rocky Mountains of western United States. Its capital is Boise.,NCI,,0
MicroArrayData,experimentName,Title of the microarray experiment. ,Experiment_Object,Experiment Object,Property,C44173,The Experiment is the collection of all the BioAssays that are related by the ExperimentDesign. (caMAGE),NCI,,0
MicroArrayData,experimentName,Title of the microarray experiment. ,Name,Name,Property,C25191,A word or group of words indicating the identity of a person usually consisting of a first (personal) name and a last (family) name with an optional middle name.  In some cultural traditions the family name comes first.,NCI,,0
MicroArrayData,experimentId,The experiment ID. ,Experiment_Object,Experiment Object,Property,C44173,The Experiment is the collection of all the BioAssays that are related by the ExperimentDesign. (caMAGE),NCI,,0
MicroArrayData,experimentId,The experiment ID. ,Identified,Identified,Property,C25737,Having an identity known or established.,NCI,,0
MicroArrayData,experimentId,The experiment ID. ,Identifier,Identifier,Property,C25364,"One or more characters used to identify, name, or characterize the nature, properties, or contents of a thing.",NCI,,0
MicroArrayData,experimentId,The experiment ID. ,Idaho,Idaho,Property,C43499,A state in the northern Rocky Mountains of western United States. Its capital is Boise.,NCI,,0
MicroArrayData,otherLocationURL,Unique Resource Locator (Internet) where microarray data can be retrieved from.,Other_Routes_of_Drug_Administration,Other Routes of Drug Administration,Property,C38290,Route of drug administration not specified on this list.,NCI,,0
MicroArrayData,otherLocationURL,Unique Resource Locator (Internet) where microarray data can be retrieved from.,Uniform_Resource_Locator,Uniform Resource Locator,Property,C42743,A Uniform Resource Locator is an Internet address which tells a browser where to find an Internet resource. (from http://www.computeruser.com),NCI,,0
JaxInfo,JaxInfo,"Identification number (stock number) of strain at the Jackson Laboratory, number can be used for ordering the strain; http://www.jax.org.",Jax_Info,Jax Info,ObjectClass,C41101,Identification number (stock number) of strain at the Jackson Laboratory.,NCI,,0
JaxInfo,id,,Identified,Identified,Property,C25737,Having an identity known or established.,NCI,,0
JaxInfo,id,,Identifier,Identifier,Property,C25364,"One or more characters used to identify, name, or characterize the nature, properties, or contents of a thing.",NCI,,0
JaxInfo,id,,Identified,Identified,Property,C25737,Having an identity known or established.,NCI,,0
JaxInfo,id,,Identifier,Identifier,Property,C25364,"One or more characters used to identify, name, or characterize the nature, properties, or contents of a thing.",NCI,,0
JaxInfo,id,,Identified,Identified,Property,C25737,Having an identity known or established.,NCI,,0
JaxInfo,id,,Identifier,Identifier,Property,C25364,"One or more characters used to identify, name, or characterize the nature, properties, or contents of a thing.",NCI,,0
JaxInfo,id,,Idaho,Idaho,Property,C43499,A state in the northern Rocky Mountains of western United States. Its capital is Boise.,NCI,,0
JaxInfo,jaxStockNo,,Norway,Norway,Property,C16920,"A country in Northern Europe, bordering the North Sea and the North Atlantic Ocean, west of Sweden. (CIA World Factbook 2002)",NCI,,0
SegmentType,SegmentType,Location of the integration of the engineered gene e.g. random or targeted.,Segment_Type,Segment Type,ObjectClass,C41122,Specifies the type of library that the genomic segment was retrieved from such as BAC or YAC.,NCI,,0
SegmentType,segmentTypeId,The object identifier.,Identified,Identified,Property,C25737,Having an identity known or established.,NCI,,0
SegmentType,segmentTypeId,The object identifier.,Identifier,Identifier,Property,C25364,"One or more characters used to identify, name, or characterize the nature, properties, or contents of a thing.",NCI,,0
SegmentType,segmentTypeId,The object identifier.,Idaho,Idaho,Property,C43499,A state in the northern Rocky Mountains of western United States. Its capital is Boise.,NCI,,0
SegmentType,name,Name of the integration location of the engineered gene. ,Name,Name,Property,C25191,A word or group of words indicating the identity of a person usually consisting of a first (personal) name and a last (family) name with an optional middle name.  In some cultural traditions the family name comes first.,NCI,,0
SegmentType,name,Name of the integration location of the engineered gene. ,Name_Generic_Concept,Name,Property,C42614,The words or language units by which a thing is known.,NCI,,0
SegmentType,name,Name of the integration location of the engineered gene. ,Name,Name,Property,C25191,A word or group of words indicating the identity of a person usually consisting of a first (personal) name and a last (family) name with an optional middle name.  In some cultural traditions the family name comes first.,NCI,,0
SegmentType,name,Name of the integration location of the engineered gene. ,Name_Generic_Concept,Name,Property,C42614,The words or language units by which a thing is known.,NCI,,0
SegmentType,name,Name of the integration location of the engineered gene. ,Carney_Complex,Carney Syndrome,Property,C4705,,,,0
InducedMutation,InducedMutation,"Induced mutations are defined as mutations triggered by radiation, chemicals or other means. Progeny of the treated animal inherits the mutation.",Induced_Mutation,Induced Mutation,ObjectClass,C40987,"A mutation triggered by outside influences (e.g., radiation, chemicals or other means) as opposed to those created by the inherent infidelity of DNA polymerase.",NCI,,0
InducedMutation,inducedMutationId,The object identifier.,Identified,Identified,Property,C25737,Having an identity known or established.,NCI,,0
InducedMutation,inducedMutationId,The object identifier.,Identifier,Identifier,Property,C25364,"One or more characters used to identify, name, or characterize the nature, properties, or contents of a thing.",NCI,,0
InducedMutation,inducedMutationId,The object identifier.,Idaho,Idaho,Property,C43499,A state in the northern Rocky Mountains of western United States. Its capital is Boise.,NCI,,0
InducedMutation,geneId,Identifier of a gene following a nomenclature or refering to a standardized collection or database.,Gene_Object,Group Object,Property,C45520,"Gene objects are the effective portal to most of the genomic information provided by the caBIO data services; organs, diseases, chromosomes, pathways, sequence data, and expression experiments are among the many objects accessible via a gene. (caBIO)",NCI,,0
InducedMutation,geneId,Identifier of a gene following a nomenclature or refering to a standardized collection or database.,Identified,Identified,Property,C25737,Having an identity known or established.,NCI,,0
InducedMutation,geneId,Identifier of a gene following a nomenclature or refering to a standardized collection or database.,Identifier,Identifier,Property,C25364,"One or more characters used to identify, name, or characterize the nature, properties, or contents of a thing.",NCI,,0
InducedMutation,geneId,Identifier of a gene following a nomenclature or refering to a standardized collection or database.,Idaho,Idaho,Property,C43499,A state in the northern Rocky Mountains of western United States. Its capital is Boise.,NCI,,0
InducedMutation,description,A statement or an account describing the induced mutation.,Description,Description,Property,C25365,A statement or an account describing something. (Bartleby.com),NCI,,0
Image,Image,"Images related to the animal model e.g. histology images, blots, and graphics.",Medical_Image,Medical Image,ObjectClass,C19477,Any record of a medical imaging event whether physical or electronic.,NCI,,0
Image,imageId,The object identifier.,Identified,Identified,Property,C25737,Having an identity known or established.,NCI,,0
Image,imageId,The object identifier.,Identifier,Identifier,Property,C25364,"One or more characters used to identify, name, or characterize the nature, properties, or contents of a thing.",NCI,,0
Image,imageId,The object identifier.,Idaho,Idaho,Property,C43499,A state in the northern Rocky Mountains of western United States. Its capital is Boise.,NCI,,0
Image,title,Name or title of the image. ,Title,Title,Property,C19067,An identifying appellation signifying status or function.,NCI,,0
Image,title,Name or title of the image. ,Title,Title,Property,C19067,An identifying appellation signifying status or function.,NCI,,0
Image,title,Name or title of the image. ,Document_Title,Title,Property,C42774,The name of a work of art or literary composition etc.,NCI,,0
Image,description,Description of the image. ,Description,Description,Property,C25365,A statement or an account describing something. (Bartleby.com),NCI,,0
Image,staining,Method of staining used. ,Staining_Methods,Staining Method,Property,C23010,"Any of the various methods that use a dye, reagent, or other material for producing coloration in tissues or microorganisms for microscopic examination.",NCI,,0
Image,fileServerLocation,Location of the image file on the central image server.,Location,Location,Property,C25341,"A position, site, or point in space where something can be found.",NCI,,0
GenotypeSummary,GenotypeSummary,Listing of the genetic changes made deliberately in order to generate the animal model.,Genotype_Summary,Genotype Summary,ObjectClass,C41098,Listing of the genetic changes made deliberately in order to generate the animal model.,NCI,,0
GenotypeSummary,genotypeSummaryId,The object identifier.,Identified,Identified,Property,C25737,Having an identity known or established.,NCI,,0
GenotypeSummary,genotypeSummaryId,The object identifier.,Identifier,Identifier,Property,C25364,"One or more characters used to identify, name, or characterize the nature, properties, or contents of a thing.",NCI,,0
GenotypeSummary,genotypeSummaryId,The object identifier.,Idaho,Idaho,Property,C43499,A state in the northern Rocky Mountains of western United States. Its capital is Boise.,NCI,,0
GenotypeSummary,summary,Listing of the genetic changes made deliberately in order to generate the animal model. ,Precis,Summary,Property,C42581,"A shortened version of a speech or written text, containing only the main points.",NCI,,0
GenotypeSummary,genotype,Description of the genetic changes made deliberately in order to generate the animal model. ,Genotype,Genotype,Property,C16631,"The genetic constitution of an organism or cell, as distinct from its expressed features or phenotype.",NCI,,0
GenomicSegment,GenomicSegment,Genomic segment extracted from a library e.g. BAC or YAC library to be used in the genetic manipulation of the animal model.,Genomic_Segment,Genomic Segment,ObjectClass,C41097,Genomic segment extracted from a library e.g. BAC or YAC library to be used in the genetic manipulation of the animal model.,NCI,,0
GenomicSegment,genomicSegmentId,The object identifier.,Identified,Identified,Property,C25737,Having an identity known or established.,NCI,,0
GenomicSegment,genomicSegmentId,The object identifier.,Identifier,Identifier,Property,C25364,"One or more characters used to identify, name, or characterize the nature, properties, or contents of a thing.",NCI,,0
GenomicSegment,genomicSegmentId,The object identifier.,Idaho,Idaho,Property,C43499,A state in the northern Rocky Mountains of western United States. Its capital is Boise.,NCI,,0
GenomicSegment,locationOfIntegration,Location of integration of the genomic segment in the genome of the animal model. ,DNA_Integration,DNA Integration,Property,C18855,"In molecular biology, a recombination event in which a genetic element is inserted.",NCI,,0
GenomicSegment,segmentSize,Size of the genomic segment used to generate the animal model. ,Size,Size,Property,C25681,The physical magnitude of something.,NCI,,0
GenomicSegment,cloneDesignator,Location of the clone in the library. ,IMAGE_Clone_Object,IMAGE Clone Object,Property,C41163,"I.M.A.G.E. clone object; provides access to sequence, associated trace files and the clone's source library.",NCI,,0
GenomicSegment,cloneDesignator,Location of the clone in the library. ,Clone,Clone,Property,C37925,"A group of genetically identical cells, organisms, or DNA molecules.",NCI,,0
GenomicSegment,comments,A written explanation or additional information that is added to a specific submission.,Comments,Comment,Property,C25393,A written explanation or criticism or illustration that is added to a book or other textual material.,NCI,,0
GeneticAlteration,GeneticAlteration,Genetic alterations found in the neoplastic lesions of the animal model. These alterations are not made intentionally.,Mutation,Mutation,ObjectClass,C16885,"Any change in the DNA of a cell.  Mutations may be caused by mistakes during cell division, or they may be caused by exposure to DNA-damaging agents in the environment.  Mutations can be harmful, beneficial, or have no effect.  If they occur in cells that make eggs or sperm, they can be inherited; if mutations occur in other types of cells, they are not inherited.  Certain mutations may lead to cancer or other diseases.",NCI-GLOSS,,0
GeneticAlteration,geneticAlterationId,The object identifier.,Identified,Identified,Property,C25737,Having an identity known or established.,NCI,,0
GeneticAlteration,geneticAlterationId,The object identifier.,Identifier,Identifier,Property,C25364,"One or more characters used to identify, name, or characterize the nature, properties, or contents of a thing.",NCI,,0
GeneticAlteration,geneticAlterationId,The object identifier.,Idaho,Idaho,Property,C43499,A state in the northern Rocky Mountains of western United States. Its capital is Boise.,NCI,,0
GeneticAlteration,observation,Observation made in regard to altered genes in the neoplastic lesions  ,Patient_Observation,Patient Observation,Property,C15722,"The most conservative option for patient under the control of medical professional. The concept refers to the situation when patient's condition is closely monitored under assigned ""precaution"" level, but treatment is withheld until signs or symptoms of the disease appear or change.",NCI-GLOSS,,0
GeneticAlteration,observation,Observation made in regard to altered genes in the neoplastic lesions  ,Patient_Observation,Patient Observation,Property,C15722,"The most conservative option for patient under the control of medical professional. The concept refers to the situation when patient's condition is closely monitored under assigned ""precaution"" level, but treatment is withheld until signs or symptoms of the disease appear or change.",NCI-GLOSS,,0
GeneticAlteration,observation,Observation made in regard to altered genes in the neoplastic lesions  ,Observation,Observation,Property,C25598,Observation; watching something and taking note of what happens.,NCI,,0
GeneticAlteration,methodOfObservation,Method by which the observation made in regard to altered genes in the neoplastic lesions. ,Techniques,Techniques,Property,C16847,Scientific or clinical procedures and methods.,NCI,,0
GeneticAlteration,methodOfObservation,Method by which the observation made in regard to altered genes in the neoplastic lesions. ,Observation,Observation,Property,C25598,Observation; watching something and taking note of what happens.,NCI,,0
GeneFunction,GeneFunction,Functions of the engineered genes.,Function,Function,ObjectClass,C25518,The normal action performed by a structure or device.,NCI,,0
GeneFunction,geneFunctionId,The object identifier.,Gene_Object,Group Object,Property,C45520,"Gene objects are the effective portal to most of the genomic information provided by the caBIO data services; organs, diseases, chromosomes, pathways, sequence data, and expression experiments are among the many objects accessible via a gene. (caBIO)",NCI,,0
GeneFunction,geneFunctionId,The object identifier.,Identified,Identified,Property,C25737,Having an identity known or established.,NCI,,0
GeneFunction,geneFunctionId,The object identifier.,Identifier,Identifier,Property,C25364,"One or more characters used to identify, name, or characterize the nature, properties, or contents of a thing.",NCI,,0
GeneFunction,geneFunctionId,The object identifier.,Idaho,Idaho,Property,C43499,A state in the northern Rocky Mountains of western United States. Its capital is Boise.,NCI,,0
GeneFunction,function,Functions of the gene. ,Function,Function,Property,C25518,The normal action performed by a structure or device.,NCI,,0
GeneDelivery,GeneDelivery,Gene is delivered to specific organs or specific receptors within the animal model. using viral vectors.,Gene_Delivery,Gene Delivery,ObjectClass,C41096,Gene is delivered to specific organs or specific receptors within the animal model using viral vectors.,NCI,,0
GeneDelivery,geneDeliveryId,The object identifier.,Gene_Object,Group Object,Property,C45520,"Gene objects are the effective portal to most of the genomic information provided by the caBIO data services; organs, diseases, chromosomes, pathways, sequence data, and expression experiments are among the many objects accessible via a gene. (caBIO)",NCI,,0
GeneDelivery,geneDeliveryId,The object identifier.,Identified,Identified,Property,C25737,Having an identity known or established.,NCI,,0
GeneDelivery,geneDeliveryId,The object identifier.,Identifier,Identifier,Property,C25364,"One or more characters used to identify, name, or characterize the nature, properties, or contents of a thing.",NCI,,0
GeneDelivery,geneDeliveryId,The object identifier.,Idaho,Idaho,Property,C43499,A state in the northern Rocky Mountains of western United States. Its capital is Boise.,NCI,,0
GeneDelivery,viralVector,Virus is used as vehicle to deliver the gene of interest; retroviral or adenoviral vectors. are commonly used ,Viral_Vector,Viral Vector,Property,C2173,"A viral gene transduction agent used to transfer genes or genetic materials, such as retroviruses and adenoviruses.(NCI)",NCI,,0
GeneDelivery,geneInVirus,Gene that is inserted in viral vector.,Gene_Object,Group Object,Property,C45520,"Gene objects are the effective portal to most of the genomic information provided by the caBIO data services; organs, diseases, chromosomes, pathways, sequence data, and expression experiments are among the many objects accessible via a gene. (caBIO)",NCI,,0
GeneDelivery,geneInVirus,Gene that is inserted in viral vector.,Indiana,Indiana,Property,C43483,A state in the north central United States. Its capital is Indianapolis.,NCI,,0
GeneDelivery,geneInVirus,Gene that is inserted in viral vector.,Virus,Virus,Property,C14283,"A term for a group of infectious agents which with few exceptions are capable of passing through fine filters that retain most bacteria, are usually not visible through the light microscope, lack independent metabolism, and are incapable of growth or reproduction apart from living cells. The complete particle usually contains only DNA or RNA, not both, and is usually covered by a protein shell or capsid that protects the nucleic acid. They range in size from 15 um up to several hundred um. Classification of viruses depends upon characteristics of virions as well as upon mode of transmission, host range, symptomatology, and other factors.",NCI,,0
EnvironmentalFactor,EnvironmentalFactor,"Chemical, radiation, hormone treatment or other environmental factor that initiates or supports development of neoplasias.",Factor,Factor,ObjectClass,C25506,Anything that contributes causally to a result.,NCI,,0
EnvironmentalFactor,environmentalFactorId,The object identifier.,Identified,Identified,Property,C25737,Having an identity known or established.,NCI,,0
EnvironmentalFactor,environmentalFactorId,The object identifier.,Identifier,Identifier,Property,C25364,"One or more characters used to identify, name, or characterize the nature, properties, or contents of a thing.",NCI,,0
EnvironmentalFactor,environmentalFactorId,The object identifier.,Idaho,Idaho,Property,C43499,A state in the northern Rocky Mountains of western United States. Its capital is Boise.,NCI,,0
EnvironmentalFactor,type,"Type of environmental factor such as chemical, radiation or surgery. ",Type,Type,Property,C25284,A subdivision of a particular kind of thing.,NCI,,0
EnvironmentalFactor,name,Name of the environmental factor. ,Name,Name,Property,C25191,A word or group of words indicating the identity of a person usually consisting of a first (personal) name and a last (family) name with an optional middle name.  In some cultural traditions the family name comes first.,NCI,,0
EnvironmentalFactor,name,Name of the environmental factor. ,Name_Generic_Concept,Name,Property,C42614,The words or language units by which a thing is known.,NCI,,0
EnvironmentalFactor,name,Name of the environmental factor. ,Name,Name,Property,C25191,A word or group of words indicating the identity of a person usually consisting of a first (personal) name and a last (family) name with an optional middle name.  In some cultural traditions the family name comes first.,NCI,,0
EnvironmentalFactor,name,Name of the environmental factor. ,Name_Generic_Concept,Name,Property,C42614,The words or language units by which a thing is known.,NCI,,0
EnvironmentalFactor,name,Name of the environmental factor. ,Carney_Complex,Carney Syndrome,Property,C4705,,,,0
EnvironmentalFactor,CASNumber,The CAS number is indicates the Chemical Abstracts Service number for a Chemical or Drug.,,,,,,,,0
EngineeredGene,EngineeredGene,Manipulated Gene introduced in the animal model.,Engineered_Gene,Engineered Gene,ObjectClass,C40985,A gene that has been artificially altered in sequence or structure.,NCI,,0
EngineeredGene,engineeredGeneId,The object identifier.,Identified,Identified,Property,C25737,Having an identity known or established.,NCI,,0
EngineeredGene,engineeredGeneId,The object identifier.,Identifier,Identifier,Property,C25364,"One or more characters used to identify, name, or characterize the nature, properties, or contents of a thing.",NCI,,0
EngineeredGene,engineeredGeneId,The object identifier.,Idaho,Idaho,Property,C43499,A state in the northern Rocky Mountains of western United States. Its capital is Boise.,NCI,,0
EngineeredGene,cabioId,Cabio identification number for the engineered gene.,Identified,Identified,Property,C25737,Having an identity known or established.,NCI,,0
EngineeredGene,cabioId,Cabio identification number for the engineered gene.,Identifier,Identifier,Property,C25364,"One or more characters used to identify, name, or characterize the nature, properties, or contents of a thing.",NCI,,0
EngineeredGene,cabioId,Cabio identification number for the engineered gene.,Idaho,Idaho,Property,C43499,A state in the northern Rocky Mountains of western United States. Its capital is Boise.,NCI,,0
EngineeredGene,name,Name of the engineered gene ,Name,Name,Property,C25191,A word or group of words indicating the identity of a person usually consisting of a first (personal) name and a last (family) name with an optional middle name.  In some cultural traditions the family name comes first.,NCI,,0
EngineeredGene,name,Name of the engineered gene ,Name_Generic_Concept,Name,Property,C42614,The words or language units by which a thing is known.,NCI,,0
EngineeredGene,name,Name of the engineered gene ,Name,Name,Property,C25191,A word or group of words indicating the identity of a person usually consisting of a first (personal) name and a last (family) name with an optional middle name.  In some cultural traditions the family name comes first.,NCI,,0
EngineeredGene,name,Name of the engineered gene ,Name_Generic_Concept,Name,Property,C42614,The words or language units by which a thing is known.,NCI,,0
EngineeredGene,name,Name of the engineered gene ,Carney_Complex,Carney Syndrome,Property,C4705,,,,0
EngineeredGene,comments,A written explanation or additional information that is added to a specific submission.,Comments,Comment,Property,C25393,A written explanation or criticism or illustration that is added to a book or other textual material.,NCI,,0
ContactInfo,ContactInfo,Information regarding the person who submitted the data.,Contact_Info,Contact Info,ObjectClass,C41085,Information regarding the person who submitted the data.,NCI,,0
ContactInfo,id,,Identified,Identified,Property,C25737,Having an identity known or established.,NCI,,0
ContactInfo,id,,Identifier,Identifier,Property,C25364,"One or more characters used to identify, name, or characterize the nature, properties, or contents of a thing.",NCI,,0
ContactInfo,id,,Identified,Identified,Property,C25737,Having an identity known or established.,NCI,,0
ContactInfo,id,,Identifier,Identifier,Property,C25364,"One or more characters used to identify, name, or characterize the nature, properties, or contents of a thing.",NCI,,0
ContactInfo,id,,Identified,Identified,Property,C25737,Having an identity known or established.,NCI,,0
ContactInfo,id,,Identifier,Identifier,Property,C25364,"One or more characters used to identify, name, or characterize the nature, properties, or contents of a thing.",NCI,,0
ContactInfo,id,,Idaho,Idaho,Property,C43499,A state in the northern Rocky Mountains of western United States. Its capital is Boise.,NCI,,0
ContactInfo,faxNumber,,Fax_Number,Fax Number,Property,C42879,A telephone number that is used for identifying a destination fax machine in a telephone network.,NCI,,0
ContactInfo,zipCode,,Zip_Code,Zip Code,Property,C25720,A system designed to expedite the sorting and delivery of mail by assigning a series of numbers to each delivery area in the United States.  Also used to refer to any individual delivery area code. (from the American Heritage Dictionary),NCI,,0
ContactInfo,street,,,,,,,,,0
ContactInfo,institute,,Institution,Institution,Property,C41206,"An established society, corporation, foundation or other organization founded and united for a specific purpose, e.g. for health-related research as, a literary institution; also, a building or the buildings occupied or used by such organization.",NCI,,0
ContactInfo,state,,US_State,State,Property,C30010,"A U.S. State is any one of the fifty states which is a member of the federation known as the United States of America. Other US geographic areas, such as Puerto Rico and the District of Columbia, are essentially equivalent to State when used in an address. (from Wikipedia and NCI)",NCI,,0
ContactInfo,state,,US_State,State,Property,C30010,"A U.S. State is any one of the fifty states which is a member of the federation known as the United States of America. Other US geographic areas, such as Puerto Rico and the District of Columbia, are essentially equivalent to State when used in an address. (from Wikipedia and NCI)",NCI,,0
ContactInfo,state,,State,State,Property,C25687,The way something is with respect to its main attributes.,NCI,,0
ContactInfo,email,,E-mail,E-mail,Property,C25170,"E-mail is short for ""electronic mail"" and refers to composing, sending, and receiving messages over electronic communication systems. Most e-mail systems use the Internet.",NCI,,0
ContactInfo,phoneNumber,,Telephone_Number,Telephone Number,Property,C40978,"A telephone number is a sequence of decimal digits (0-9) that is used for identifying a destination telephone line or other device in a telephone network.  In the US this is a ten digit number resembling ""123-456-7890"".",NCI,,0
ContactInfo,phoneNumber,,Telephone_Number,Telephone Number,Property,C40978,"A telephone number is a sequence of decimal digits (0-9) that is used for identifying a destination telephone line or other device in a telephone network.  In the US this is a ten digit number resembling ""123-456-7890"".",NCI,,0
ContactInfo,phoneNumber,,Fax_Number,Fax Number,Property,C42879,A telephone number that is used for identifying a destination fax machine in a telephone network.,NCI,,0
ContactInfo,labName,,Name,Name,Property,C25191,A word or group of words indicating the identity of a person usually consisting of a first (personal) name and a last (family) name with an optional middle name.  In some cultural traditions the family name comes first.,NCI,,0
ContactInfo,city,,City,City,Property,C25160,A large and densely populated urban area; a city specified in an address.,NCI,,0
Conditionality,Conditionality,Indicates if a transgene or targeted modification is done conditionally (time or tissue specific).,Transgene_Conditionality,Transgene Conditionality,ObjectClass,C41084,Indicates if a transgene or targeted modification is done conditionally (time or tissue specific).,NCI,,0
Conditionality,conditionalityId,The object identifier.,Identified,Identified,Property,C25737,Having an identity known or established.,NCI,,0
Conditionality,conditionalityId,The object identifier.,Identifier,Identifier,Property,C25364,"One or more characters used to identify, name, or characterize the nature, properties, or contents of a thing.",NCI,,0
Conditionality,conditionalityId,The object identifier.,Idaho,Idaho,Property,C43499,A state in the northern Rocky Mountains of western United States. Its capital is Boise.,NCI,,0
Conditionality,conditionedBy,"Indicates if transgene or targeted modification is conditional, meaning time or tissue specific. ",Burundi,Burundi,Property,C16371,"A country in Central Africa, east of Democratic Republic of the Congo. (CIA World Factbook 2002)",NCI,,0
Conditionality,conditionedBy,"Indicates if transgene or targeted modification is conditional, meaning time or tissue specific. ",Belarus,Belarus,Property,C16372,"A country in Eastern Europe, east of Poland. (CIA World Factbook 2002)",NCI,,0
Conditionality,description,Description of the method used to generate the conditionality of the gene modification. ,Description,Description,Property,C25365,A statement or an account describing something. (Bartleby.com),NCI,,0
CellLine,CellLine,Cell lines generated from the animal model.,Cell_Line,Cell Line,ObjectClass,C16403,A cell line is a permanently established cell culture that will proliferate indefinitely given appropriate fresh medium and space. (On-line Medical Dictionary),NCI,,0
CellLine,cellLineId,The object identifier.,Mouse_Cell_Types,Murine Cell Types,Property,C23442,"The smallest units of living structure capable of independent existence, composed of a membrane-enclosed mass of protoplasm and containing a nucleus or nucleoid. Cells are highly variable and specialized in both structure and function, though all must at some stage replicate proteins and nucleic acids, utilize energy, and reproduce themselves.",NCI,,0
CellLine,cellLineId,The object identifier.,Identified,Identified,Property,C25737,Having an identity known or established.,NCI,,0
CellLine,cellLineId,The object identifier.,Identifier,Identifier,Property,C25364,"One or more characters used to identify, name, or characterize the nature, properties, or contents of a thing.",NCI,,0
CellLine,cellLineId,The object identifier.,Idaho,Idaho,Property,C43499,A state in the northern Rocky Mountains of western United States. Its capital is Boise.,NCI,,0
CellLine,comments,Comments for the Cell Line object. ,Comments,Comment,Property,C25393,A written explanation or criticism or illustration that is added to a book or other textual material.,NCI,,0
CellLine,experiment,Experiment performed with the cell line generated from the animal model. ,Experiment_Object,Experiment Object,Property,C44173,The Experiment is the collection of all the BioAssays that are related by the ExperimentDesign. (caMAGE),NCI,,0
CellLine,experiment,Experiment performed with the cell line generated from the animal model. ,Experiment_Object,Experiment Object,Property,C44173,The Experiment is the collection of all the BioAssays that are related by the ExperimentDesign. (caMAGE),NCI,,0
CellLine,experiment,Experiment performed with the cell line generated from the animal model. ,Experiment,Experiment,Property,C42790,"In the scientific method, an experiment is a set of actions and observations, performed to verify or falsify a hypothesis or research a causal relationship between phenomena. The experiment is a cornerstone of the empirical approach to knowledge. (from Wikipedia)",NCI,,0
CellLine,name,Name of the cell line generated from the animal model. ,Name,Name,Property,C25191,A word or group of words indicating the identity of a person usually consisting of a first (personal) name and a last (family) name with an optional middle name.  In some cultural traditions the family name comes first.,NCI,,0
CellLine,name,Name of the cell line generated from the animal model. ,Name_Generic_Concept,Name,Property,C42614,The words or language units by which a thing is known.,NCI,,0
CellLine,name,Name of the cell line generated from the animal model. ,Name,Name,Property,C25191,A word or group of words indicating the identity of a person usually consisting of a first (personal) name and a last (family) name with an optional middle name.  In some cultural traditions the family name comes first.,NCI,,0
CellLine,name,Name of the cell line generated from the animal model. ,Name_Generic_Concept,Name,Property,C42614,The words or language units by which a thing is known.,NCI,,0
CellLine,name,Name of the cell line generated from the animal model. ,Carney_Complex,Carney Syndrome,Property,C4705,,,,0
CellLine,results,Results of the experiment performed with the cell line generated from the animal model. ,Outcome,Outcome,Property,C20200,A phenomenon that follows and is caused by some previous phenomenon.,NCI,,0
CarcinogenicIntervention,CarcinogenicIntervention,Treatment or procedure that the animal model was exposed to in order to initiate or support the development of neoplastic lesions.,Carcinogenic_Intervention,Carcinogenic Intervention,ObjectClass,C41078,Treatment or procedure that the animal model was exposed to in order to initiate or support the development of neoplastic lesions.,NCI,,0
CarcinogenicIntervention,id,,Identified,Identified,Property,C25737,Having an identity known or established.,NCI,,0
CarcinogenicIntervention,id,,Identifier,Identifier,Property,C25364,"One or more characters used to identify, name, or characterize the nature, properties, or contents of a thing.",NCI,,0
CarcinogenicIntervention,id,,Identified,Identified,Property,C25737,Having an identity known or established.,NCI,,0
CarcinogenicIntervention,id,,Identifier,Identifier,Property,C25364,"One or more characters used to identify, name, or characterize the nature, properties, or contents of a thing.",NCI,,0
